id,hotel_name,hotel_rating,hotel_experience,amenities,address,country,location,price,city,reviews
5331,Super 8 by Wyndham Ajax/Toronto ON,3.5,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",210 Westney Rd S Ajax Ontario,Canada,"(43.8433745809637, -79.0365415025876)",114.0,Ontario,Very Good
5344,Holiday Inn Express St. Jean sur Richelieu,4.0,Very good,"['Pool', 'Free parking', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",700 Rue Gadbois Saint-Jean-sur-Richelieu Quebec,Canada,"(45.33198265, -73.2862219909954)",114.0,Quebec,Very Good
5347,Middleton Motel and Suites,3.5,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Airport transportation', 'Children Activities (Kid / Family Friendly)', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Minibar', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",121 Main Street Middleton Nova Scotia,Canada,"(44.9383388, -65.0765743)",105.0,Scotia,Wonderful
5365,Western 66 Motel,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",Western 66 Motel 2401 Mount Newton Cross Rd Central Saanich British Columbia,Canada,"(55.001251, -125.002441)",90.0,Columbia,Very Good
5380,Trenton Park Motel,2.5,Average,"['Free High Speed Internet (WiFi)', 'Public Wifi', 'Refrigerator in room']",276 Dundas St E Ontario,Canada,"(43.6583577573585, -79.371885072116)",85.0,Ontario,Exceptional
5386,Hotel St-Sauveur,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast Available', 'Dry Cleaning', 'Golf Course', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",570 chemin des Frenes Piedmont Quebec,Canada,"(45.8906152945259, -74.1432108820147)",83.0,Quebec,Wonderful
5387,Complexe Le 60,3.5,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Dry Cleaning', 'Hot Tub', 'Laundry Service', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",600 chemin Des Frenes Piedmont Quebec,Canada,"(45.8901519558026, -74.1422311174426)",115.0,Quebec,Exceptional
5390,Auberge au Phil de l'Eau,4.0,Very good,"['Free parking', 'Restaurant', 'Breakfast included']",15 Sainte-Marguerite-du-Lac-Masson Quebec,Canada,"(46.031296, -74.057121)",99.0,Quebec,Very Good
5393,Northern Shores Lodge,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Airport transportation', 'Laundry Service', 'Non-smoking hotel']",455 Beach Road Sandspit British Columbia,Canada,"(53.2541485, -131.8215513)",125.0,Columbia,Wonderful
5394,Glacier Mountain Lodge,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Hot Tub', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",849 Shell Road (Yellowhead Highway #5) Blue River British Columbia,Canada,"(55.001251, -125.002441)",119.0,Columbia,Exceptional
5395,Sandman Inn Blue River,3.5,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",795 Highway 5 South Blue River British Columbia,Canada,"(52.6091043, -119.120921)",115.0,Columbia,Wonderful
5400,Best Western Diamond Inn,4.5,Excellent,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Laundry Service', 'Meeting rooms', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Smoking rooms available']",351 7th Avenue N Three Hills Alberta,Canada,"(55.001251, -115.002136)",150.0,Alberta,Exceptional
5401,Lamplighter Inn,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms']",1204 2nd St. N.E Three Hills Alberta,Canada,"(55.001251, -115.002136)",79.0,Alberta,Exceptional
5403,Solaireau Spa,5.0,Excellent,"['Free parking', 'Spa', 'Free High Speed Internet (WiFi)', 'Hot Tub', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms']",2 rue Chenail Shefford Quebec,Canada,"(45.35953, -72.5880473)",116.0,Quebec,Exceptional
5411,Ramada by Wyndham Olds,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Spa', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",500 6700 46th Street Olds Alberta,Canada,"(55.001251, -115.002136)",105.0,Alberta,Exceptional
5412,Best Western Of Olds,4.0,Very good,"['Pool', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Free parking', 'Room service', 'Restaurant', 'Bar/Lounge', 'Spa', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Concierge', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",4520 - 46th Street Olds Alberta,Canada,"(55.001251, -115.002136)",126.0,Alberta,"A great hotel with a staff that provides the highest level of service, with a smile and a genuine desire to enhance the experience of staying there."
5421,Travelodge Kapuskasing,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Free parking', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",25 Kolb Ave Kapuskasing Ontario,Canada,"(49.4154247, -82.4214462)",90.0,Ontario,Very Good
5432,Days Inn by Wyndham Montmagny,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Business Centre with Internet Access', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",218 Chemin Des Poirier Montmagny Quebec,Canada,"(46.9713582, -70.5758203)",102.0,Quebec,Very Good
5435,La Bonne Adresse,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Public Wifi', 'Non-smoking rooms']",1196 rue de la Pisciculture Saint-Faustin-Lac-Carre Quebec,Canada,"(46.112871, -74.4806216)",105.0,Quebec,Very Good
5439,Le Hudson Inn,3.5,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Golf Course', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",10 Rigaud Quebec,Canada,"(45.4794481, -74.3019608)",89.0,Quebec,Very Good
5442,Hotel Robin Hood,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Meeting rooms', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",78 Lincoln Rd Grand Falls Windsor Newfoundland and Labrador,Canada,"(48.9352838, -55.6622228)",131.0,Labrador,Very Good
5466,Auberge Vue d'la Dune / Dune View Inn,4.0,Very good,"['Free parking', 'Restaurant', 'Breakfast included', 'Room service', 'Free High Speed Internet (WiFi)', 'Electric vehicle charging station', 'Golf Course', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Ski-In / Ski-Out', 'Air conditioning', 'Non-smoking rooms']",589 Route 475 Bouctouche New Brunswick,Canada,"(46.500283, -66.750183)",100.0,Brunswick,Wonderful
5473,Best Western Plus Bridgewater Hotel & Convention Centre,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Restaurant', 'Breakfast included', 'Bar/Lounge', 'Room service', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']",527 Highway 10 Exit 12 Bridgewater Nova Scotia,Canada,"(45.1960403, -63.1653789)",140.0,Scotia,strong support
5474,Comfort Inn Bridgewater,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Dry Cleaning', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",49 North St Bridgewater Nova Scotia,Canada,"(44.385326430138, -64.5166777853579)",113.0,Scotia,Very Good
5479,Best Western Plus Walkerton Hotel & Conference Centre,5.0,Excellent,"['Pool', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Free parking', 'Breakfast included', 'Bar/Lounge', 'Spa', 'Banquet Room', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",10 Eastridge Rd Walkerton Ontario,Canada,"(44.1400121333333, -81.1306241666667)",185.0,Ontario,Exceptional
5482,Calabogie Motor Inn,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room']",5056 Calabogie Rd Calabogie Ontario,Canada,"(45.2923907, -76.7566025)",145.0,Ontario,Exceptional
5490,Canalta Selkirk,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Sauna', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",1061 Manitoba Ave Selkirk Manitoba,Canada,"(50.1493654, -96.8824933)",134.0,Manitoba,Exceptional
5494,Mackenzie House Tourist Home,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",4 Tupper Crt Port Hawkesbury Nova Scotia,Canada,"(45.624293675, -61.367766825)",132.0,Scotia,Wonderful
5499,Les Trois Erables,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",801 Chemin Riverside Wakefield Quebec,Canada,"(45.6400753, -75.9290101)",139.0,Quebec,Exceptional
5503,Motel 6 Innisfail AB,4.5,Excellent,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",4512 42nd Avenue Innisfail Alberta,Canada,"(55.001251, -115.002136)",70.0,Alberta,Very Good
5504,Travel Inn & Suites,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",5004 42 Ave Innisfail Alberta,Canada,"(52.0265196, -113.9347891)",70.0,Alberta,Exceptional
5513,Marshlands Inn,3.5,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Non-smoking rooms']",55 Bridge St Sackville New Brunswick,Canada,"(45.8965749, -64.3641223552211)",99.0,Brunswick,Very Good
5535,Malahat Bungalows Motel,3.5,Very good,"['Free parking', 'Room service', 'Free High Speed Internet (WiFi)', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",300 Trans Canada Highway Malahat British Columbia,Canada,"(48.5466201, -123.5653981)",89.0,Columbia,Exceptional
5537,Villa Eyrie Resort,4.5,Excellent,"['Pool', 'Room service', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Spa', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Concierge', 'Conference Facilities', 'Heated pool', 'Indoor pool', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",600 Ebadora Lane Malahat British Columbia,Canada,"(48.5690789, -123.5458023)",189.0,Columbia,Exceptional
5547,Best Western Plus Bowmanville,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Pool', 'Free parking', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Heated pool', 'Indoor pool', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",160 Liberty St S Bowmanville Ontario,Canada,"(43.9001177, -78.6766216)",114.0,Ontario,Exceptional
5550,Holiday Inn Express & Suites Milton,3.0,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Indoor pool', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",2750 Highpoint Dr Milton Ontario,Canada,"(50.000678, -86.000977)",118.0,Ontario,Exceptional
5567,Sinbad's Hotel and Suites,3.5,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Room service', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",133 Bennett Dr Gander Newfoundland and Labrador,Canada,"(48.9496039, -54.6141116)",125.0,Labrador,Very Good
5568,Albatross Hotel,3.0,Average,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Family Rooms', 'Non-smoking rooms', 'Suites']",114 Trans Canada Hwy Gander Newfoundland and Labrador,Canada,"(48.9621695, -54.6599004)",111.0,Labrador,Exceptional
5569,Horizon Inn,3.5,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Bar/Lounge', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Concierge', 'Dry Cleaning', 'Hot Tub', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Sauna', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",5204 Highway St. Valleyview Alberta,Canada,"(55.0606608, -117.282626)",100.0,Alberta,Exceptional
5570,Shamrock Motel,3.5,Very good,"['Free parking', 'Golf Course', 'Pets Allowed ( Dog / Pet Friendly )', 'Microwave', 'Refrigerator in room']",4710 50 Street Valleyview Alberta,Canada,"(55.0654974, -117.2808929)",65.0,Alberta,Exceptional
5572,La Cache Du Domaine,5.0,Excellent,"['Pool', 'Room service', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Dry Cleaning', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Minibar', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms', 'Suites']",75 Thetford Mines Quebec,Canada,"(46.091329, -71.30127)",119.0,Quebec,Exceptional
5573,Comfort Inn Thetford Mines,3.5,Very good,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms']",123 Boul Frontenac Ouest Thetford Mines Quebec,Canada,"(52.4760892, -71.8258668)",109.0,Quebec,Wonderful
5575,Cardinal Court Motel,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Free parking', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",10401 Sunset Rd Saint Thomas Ontario,Canada,"(42.7985064, -81.2442719)",105.0,Ontario,Exceptional
